areacd,areanm,parentcd,xmin,ymin,xmax,ymax
W02000182,Cwmbwrla,W06000011,-3.966,51.633,-3.944,51.647
W02000183,Landore,W06000011,-3.952,51.625,-3.925,51.656
W02000184,Cockett,W06000011,-4.024,51.628,-3.962,51.647
W02000185,Llanmorlais & Three Crosses,W06000011,-4.161,51.609,-4.047,51.656
W02000186,Townhill,W06000011,-3.979,51.623,-3.947,51.635
W02000188,St Thomas,W06000011,-3.936,51.607,-3.886,51.638
W02000189,Ty-coch,W06000011,-4.011,51.613,-3.981,51.634
W02000191,Uplands,W06000011,-3.982,51.614,-3.952,51.629
W02000192,Central Swansea,W06000011,-3.956,51.608,-3.928,51.631
W02000193,Brynmill,W06000011,-3.975,51.609,-3.951,51.622
W02000194,Sketty,W06000011,-4.013,51.598,-3.972,51.622
W02000195,Mayals & Bishopston,W06000011,-4.068,51.564,-3.993,51.612
W02000196,West Cross,W06000011,-4.03,51.577,-3.997,51.592
W02000197,West Gower,W06000011,-4.334,51.536,-4.05,51.648
W02000198,Mumbles & Newton,W06000011,-4.034,51.563,-3.97,51.58
W02000200,Dulais Valley,W06000012,-3.796,51.702,-3.601,51.787
W02000201,Glynneath,W06000012,-3.715,51.71,-3.579,51.772
W02000202,Pontardawe,W06000012,-3.936,51.697,-3.77,51.775
W02000204,Cadoxton & Bryn-coch,W06000012,-3.834,51.665,-3.781,51.708
W02000205,Neath Abbey,W06000012,-3.858,51.654,-3.802,51.698
W02000206,Neath Town,W06000012,-3.813,51.654,-3.773,51.669
W02000207,Cimla,W06000012,-3.793,51.64,-3.72,51.688
W02000208,Skewen & Jersey Marine,W06000012,-3.891,51.617,-3.832,51.672
W02000210,Neath South,W06000012,-3.815,51.641,-3.784,51.659
W02000211,Briton Ferry,W06000012,-3.838,51.618,-3.775,51.659
W02000212,Cwmafan & Bryn,W06000012,-3.787,51.596,-3.667,51.685
W02000213,Baglan,W06000012,-3.851,51.598,-3.776,51.629
W02000214,Sandfields,W06000012,-3.837,51.593,-3.802,51.615
W02000215,Aberafan,W06000012,-3.818,51.583,-3.782,51.608
W02000216,Port Talbot East,W06000012,-3.785,51.574,-3.719,51.608
W02000217,Port Talbot South & Margam,W06000012,-3.817,51.527,-3.65,51.601
W02000218,Caerau,W06000013,-3.681,51.611,-3.6,51.645
W02000219,Maesteg East,W06000013,-3.68,51.596,-3.607,51.616
W02000220,"Nant-y-moel, Ogmore Vale & Blackmill",W06000013,-3.569,51.558,-3.472,51.646
W02000221,"Blaengarw, Pontycymer & Bettws",W06000013,-3.614,51.554,-3.553,51.645
W02000222,"Maesteg West, Garth & Llangynwyd",W06000013,-3.694,51.561,-3.609,51.614
W02000223,Ynysawdre & Aberkenfig,W06000013,-3.658,51.529,-3.57,51.572
W02000224,"Sarn, Bryn-coch & Bryncethin",W06000013,-3.595,51.53,-3.529,51.566
W02000225,"Pyle, Kenfig Hill & Cefncribwr",W06000013,-3.705,51.518,-3.619,51.547
W02000226,"Pen-prysg, Hendre & Felindre",W06000013,-3.54,51.508,-3.463,51.574
W02000227,Cornelly,W06000013,-3.763,51.499,-3.654,51.537
W02000228,"Pen-dre, Litchard & Coity",W06000013,-3.586,51.511,-3.526,51.536
W02000229,Cefn-glas & Bryntirion,W06000013,-3.613,51.505,-3.584,51.523
W02000230,"Pen-y-fai, Laleston & Merthyr Mawr",W06000013,-3.679,51.47,-3.555,51.533
W02000231,Central Bridgend,W06000013,-3.593,51.499,-3.568,51.525
W02000232,Brackla East & Coychurch Lower,W06000013,-3.568,51.482,-3.508,51.519
W02000233,Brackla West,W06000013,-3.573,51.503,-3.544,51.514
W02000234,Broadlands,W06000013,-3.615,51.495,-3.574,51.513
W02000235,Porthcawl West,W06000013,-3.736,51.473,-3.678,51.51
W02000236,Porthcawl East,W06000013,-3.702,51.473,-3.655,51.505
W02000237,Ogmore-by-Sea & Llandow,W06000014,-3.642,51.426,-3.453,51.515
W02000238,Cowbridge,W06000014,-3.501,51.421,-3.397,51.515
W02000239,Peterston-super-Ely & Wenvoe,W06000014,-3.431,51.382,-3.238,51.513
W02000240,Llandough & Cogan,W06000014,-3.211,51.431,-3.179,51.459
W02000241,Penarth,W06000014,-3.189,51.427,-3.164,51.449
W02000242,Dinas Powys,W06000014,-3.26,51.411,-3.197,51.475
W02000243,Gibbonsdown,W06000014,-3.286,51.41,-3.255,51.429
W02000244,Lower Penarth & Sully,W06000014,-3.242,51.395,-3.167,51.435
W02000245,Palmerstown,W06000014,-3.277,51.402,-3.231,51.431
W02000246,Barry Dyfan & Illtyd,W06000014,-3.312,51.397,-3.279,51.427
W02000247,Llantwit Major,W06000014,-3.581,51.392,-3.461,51.433
W02000248,Barry East,W06000014,-3.275,51.4,-3.25,51.417
W02000249,Barry West,W06000014,-3.296,51.396,-3.267,51.415
W02000250,Rhoose & Airport,W06000014,-3.478,51.381,-3.324,51.432
W02000251,Barry Island,W06000014,-3.318,51.385,-3.239,51.411
W02000252,Hirwaun & Rhigos,W06000016,-3.594,51.705,-3.417,51.83
W02000253,Aberdare North & Llwydcoed,W06000016,-3.481,51.712,-3.424,51.756
W02000254,Aberdare West,W06000016,-3.526,51.687,-3.429,51.725
W02000255,Aberdare East & Cwm-bach,W06000016,-3.447,51.692,-3.381,51.742
W02000256,Aberaman,W06000016,-3.489,51.667,-3.399,51.709
W02000257,Mountain Ash,W06000016,-3.412,51.662,-3.34,51.711
W02000258,Treherbert,W06000016,-3.59,51.655,-3.51,51.714
W02000259,Penrhiw-ceibr,W06000016,-3.385,51.66,-3.355,51.679
W02000260,Ferndale & Maerdy,W06000016,-3.56,51.656,-3.43,51.713
W02000261,Treorchy,W06000016,-3.564,51.639,-3.487,51.686
W02000262,Pentre,W06000016,-3.533,51.634,-3.467,51.667
W02000263,Abercynon,W06000016,-3.367,51.627,-3.304,51.667
W02000264,Tylorstown,W06000016,-3.455,51.626,-3.408,51.667
W02000265,Ystrad & Llwynypia,W06000016,-3.523,51.621,-3.437,51.662
W02000266,Glyn-coch & Ynys-y-bwl,W06000016,-3.431,51.612,-3.323,51.674
W02000267,Tonypandy West & Clydach Vale,W06000016,-3.521,51.61,-3.448,51.634
W02000268,Porth East & Ynys-hir,W06000016,-3.431,51.598,-3.376,51.645
W02000269,Tonypandy East,W06000016,-3.486,51.602,-3.421,51.63
W02000270,Pontypridd East & Cilfynydd,W06000016,-3.34,51.598,-3.3,51.637
W02000271,Porth West,W06000016,-3.439,51.595,-3.395,51.618
W02000272,Pontypridd West,W06000016,-3.382,51.579,-3.33,51.627
W02000273,Trefforest,W06000016,-3.343,51.579,-3.283,51.611
W02000274,Tonyrefail West,W06000016,-3.489,51.553,-3.413,51.607
W02000275,Tonyrefail East,W06000016,-3.434,51.558,-3.37,51.601
W02000276,Church Village East & Ton-teg,W06000016,-3.338,51.548,-3.271,51.582
W02000277,Taff's Well & Nantgarw,W06000016,-3.319,51.538,-3.236,51.588
W02000278,Church Village West,W06000016,-3.354,51.535,-3.292,51.581
W02000279,Beddau & Tyn-y-nant,W06000016,-3.376,51.543,-3.342,51.586
W02000280,Bryn-cae & Llanharan,W06000016,-3.498,51.512,-3.391,51.573
W02000281,Llantrisant & Talbot Green,W06000016,-3.413,51.527,-3.335,51.568
W02000282,Pont-y-clun & Llanharry,W06000016,-3.455,51.499,-3.335,51.535
W02000284,Dowlais,W06000024,-3.385,51.751,-3.329,51.791
W02000285,"Cefncoedycymer, Heolgerrig & Park",W06000024,-3.453,51.736,-3.368,51.782
W02000286,Gelli-deg & Town,W06000024,-3.417,51.735,-3.369,51.759
W02000287,Pentre-bach & Mountain Hare,W06000024,-3.38,51.72,-3.31,51.759
W02000288,"Merthyr Vale, Troed-y-rhiw & Bedlinog",W06000024,-3.415,51.669,-3.274,51.745
W02000289,Treharris & Trelewis,W06000024,-3.344,51.645,-3.283,51.688
W02000290,"Rhymney, Pontlottyn & Abertysswg",W06000018,-3.334,51.731,-3.246,51.799
W02000291,New Tredegar & Darren Valley,W06000018,-3.327,51.681,-3.215,51.761
W02000292,Aberbargoed & Gilfach,W06000018,-3.242,51.671,-3.207,51.708
W02000293,Bargoed,W06000018,-3.252,51.679,-3.226,51.7
W02000294,"North Blackwood, Argoed & Markham",W06000018,-3.224,51.668,-3.167,51.75
W02000295,Oakdale & Pen-twyn,W06000018,-3.186,51.668,-3.072,51.714
W02000296,Pengam & Cefn Fforest,W06000018,-3.227,51.653,-3.205,51.682
W02000297,St Cattwg,W06000018,-3.289,51.648,-3.221,51.689
W02000298,Blackwood,W06000018,-3.208,51.659,-3.167,51.679
W02000299,Newbridge,W06000018,-3.171,51.648,-3.072,51.679
W02000300,Pontllan-fraith,W06000018,-3.209,51.636,-3.166,51.664
W02000301,Hengoed & Maesycwmer,W06000018,-3.243,51.617,-3.198,51.662
W02000302,Ystrad Mynach & Nelson,W06000018,-3.314,51.615,-3.223,51.664
W02000303,Crosskeys North & Abercarn,W06000018,-3.168,51.616,-3.073,51.666
W02000304,Crosskeys South & Ynysddu,W06000018,-3.202,51.605,-3.103,51.645
W02000305,Risca East,W06000018,-3.101,51.6,-3.064,51.627
W02000306,Risca West,W06000018,-3.12,51.591,-3.073,51.63
W02000307,Aber Valley,W06000018,-3.303,51.576,-3.246,51.625
W02000308,Llanbradach & Penyrheol,W06000018,-3.26,51.584,-3.221,51.629
W02000309,Bedwas & Trethomas,W06000018,-3.229,51.586,-3.152,51.619
W02000310,Machen,W06000018,-3.214,51.546,-3.09,51.611
W02000311,Caerphilly East,W06000018,-3.23,51.574,-3.189,51.594
W02000312,Caerphilly West,W06000018,-3.256,51.573,-3.218,51.591
W02000313,Caerphilly South,W06000018,-3.27,51.55,-3.193,51.582
W02000314,Rassau & Beaufort,W06000019,-3.254,51.792,-3.186,51.815
W02000315,Bryn-mawr,W06000019,-3.193,51.793,-3.146,51.816
W02000316,Sirhowy,W06000019,-3.31,51.775,-3.228,51.825
W02000317,Ebbw Vale North & Glyncoed,W06000019,-3.243,51.776,-3.188,51.797
W02000318,Blaina & Nantyglo,W06000019,-3.197,51.737,-3.123,51.798
W02000319,Tredegar & Georgetown,W06000019,-3.271,51.723,-3.21,51.783
W02000320,Ebbw Vale South & Cwm,W06000019,-3.224,51.71,-3.151,51.782
W02000321,Abertillery North & Cwmtillery,W06000019,-3.17,51.725,-3.106,51.774
W02000322,Abertillery South & Llanhilleth,W06000019,-3.159,51.681,-3.106,51.735
W02000323,Blaenavon,W06000020,-3.144,51.757,-3.043,51.796
W02000324,Abersychan,W06000020,-3.115,51.712,-3.028,51.764
W02000325,Trefethin & Pen-y-garn,W06000020,-3.072,51.699,-3.021,51.731
W02000326,Pontypool,W06000020,-3.117,51.674,-3.019,51.719
W02000327,New Inn,W06000020,-3.028,51.666,-2.969,51.721
W02000328,Griffithstown & Sebastopol,W06000020,-3.045,51.67,-3.01,51.694
W02000329,Pontnewydd & Upper Cwmbran,W06000020,-3.073,51.655,-3.014,51.678
W02000330,Croesyceiliog,W06000020,-3.017,51.645,-2.976,51.67
W02000331,West Pontnewydd & Thornhill,W06000020,-3.056,51.647,-3.032,51.665
W02000332,Cwmbran,W06000020,-3.045,51.641,-3.009,51.66
W02000333,Fairwater & Greenmeadow,W06000020,-3.077,51.641,-3.039,51.671
W02000334,Hollybush & Henllys,W06000020,-3.103,51.607,-3.025,51.66
W02000335,Llantarnam & Oakfield,W06000020,-3.037,51.617,-2.959,51.649
W02000336,Abergavenny South & Crucorney,W06000021,-3.093,51.809,-2.809,51.983
W02000337,Abergavenny North,W06000021,-3.029,51.822,-3,51.844
W02000338,Gilwern & Llanfoist,W06000021,-3.157,51.767,-2.99,51.863
W02000339,Monmouth & Wyesham,W06000021,-2.767,51.788,-2.65,51.849
W02000340,Rhaglan & Llantilio Crossenny,W06000021,-3.051,51.715,-2.695,51.899
W02000341,"Usk, Goytre & Llangybi Fawr",W06000021,-3.035,51.617,-2.826,51.766
W02000342,Chepstow North & Trellech,W06000021,-2.856,51.633,-2.658,51.8
W02000343,Chepstow South,W06000021,-2.685,51.608,-2.658,51.646
W02000344,Caldicot North & Caer-went,W06000021,-2.868,51.582,-2.671,51.675
W02000345,Caldicot South,W06000021,-2.768,51.578,-2.725,51.599
W02000346,Magor & Rogiet,W06000021,-2.859,51.525,-2.758,51.605
W02000347,Caerleon,W06000022,-3.001,51.594,-2.904,51.63
W02000348,Malpas,W06000022,-3.02,51.604,-2.992,51.621
W02000349,Bettws,W06000022,-3.051,51.593,-3.008,51.623
W02000350,Langstone & Llan-wern,W06000022,-2.948,51.532,-2.803,51.649
W02000351,Beechwood,W06000022,-2.981,51.592,-2.961,51.609
W02000352,Shaftesbury & Crindai,W06000022,-3.012,51.59,-2.99,51.61
W02000353,St Julians & Barnardtown,W06000022,-2.993,51.591,-2.971,51.609
W02000354,Lawrence Hill,W06000022,-2.964,51.588,-2.93,51.601
W02000355,Rogerstone,W06000022,-3.084,51.581,-3.027,51.62
W02000356,Ringland,W06000022,-2.945,51.583,-2.923,51.603
W02000357,Maendy,W06000022,-2.987,51.585,-2.962,51.595
W02000358,Ridgeway & Glasllwch,W06000022,-3.038,51.577,-2.998,51.6
W02000359,Victoria & Somerton,W06000022,-2.993,51.576,-2.958,51.592
W02000360,Stow Hill,W06000022,-3.02,51.575,-2.985,51.591
W02000361,Liswerry & Uskmouth,W06000022,-2.984,51.535,-2.921,51.592
W02000362,Pye Corner & Graig,W06000022,-3.076,51.567,-3.032,51.59
W02000363,Gaer,W06000022,-3.036,51.566,-3.006,51.583
W02000364,Pillgwenlly & Docks,W06000022,-3.008,51.549,-2.969,51.584
W02000365,Duffryn & Maesglas,W06000022,-3.031,51.553,-3.007,51.573
W02000366,Marshfield,W06000022,-3.124,51.501,-2.989,51.6
W02000367,Lisvane,W06000015,-3.216,51.529,-3.149,51.56
W02000368,Thornhill,W06000015,-3.207,51.533,-3.188,51.546
W02000369,Pontprennau,W06000015,-3.159,51.527,-3.094,51.555
W02000370,Rhiwbina & Pant-mawr,W06000015,-3.237,51.523,-3.203,51.553
W02000371,Llanishen,W06000015,-3.205,51.518,-3.169,51.54
W02000372,"Radyr, Morganstown & Gwaelod-y-garth",W06000015,-3.292,51.506,-3.237,51.552
W02000373,Llanrumney North,W06000015,-3.133,51.519,-3.102,51.533
W02000374,Cyncoed North,W06000015,-3.182,51.518,-3.15,51.533
W02000375,Pentwyn,W06000015,-3.16,51.507,-3.132,51.531
W02000376,Tongwynlais & Coryton,W06000015,-3.262,51.509,-3.224,51.553
W02000377,Pwll-mawr & St Mellons East,W06000015,-3.122,51.492,-3.069,51.536
W02000378,Rhiwbina Village,W06000015,-3.227,51.514,-3.196,51.527
W02000379,St Mellons West,W06000015,-3.113,51.516,-3.091,51.528
W02000380,"Creigiau, Pentyrch & St Fagans",W06000015,-3.344,51.476,-3.248,51.549
W02000381,Llanrumney South,W06000015,-3.143,51.505,-3.117,51.525
W02000382,Trowbridge,W06000015,-3.125,51.506,-3.104,51.522
W02000383,Llanedeyrn,W06000015,-3.163,51.507,-3.145,51.521
W02000384,Heath,W06000015,-3.202,51.503,-3.177,51.522
W02000385,Cyncoed South & Roath Park,W06000015,-3.182,51.503,-3.158,51.523
W02000386,Whitchurch,W06000015,-3.233,51.505,-3.204,51.521
W02000387,Birchgrove,W06000015,-3.217,51.505,-3.191,51.519
W02000388,Rumney,W06000015,-3.141,51.489,-3.11,51.513
W02000389,Llandaf North,W06000015,-3.242,51.497,-3.198,51.511
W02000390,Pen-y-lan North,W06000015,-3.174,51.498,-3.139,51.51
W02000391,Gabalfa,W06000015,-3.209,51.495,-3.183,51.506
W02000392,Llandaf & Danescourt,W06000015,-3.249,51.487,-3.207,51.509
W02000393,Fairwater North,W06000015,-3.26,51.489,-3.234,51.505
W02000394,Cathays North,W06000015,-3.192,51.492,-3.174,51.505
W02000395,Pen-y-lan South,W06000015,-3.165,51.491,-3.136,51.506
W02000396,Roath,W06000015,-3.177,51.491,-3.163,51.503
W02000397,Fairwater South,W06000015,-3.256,51.484,-3.228,51.496
W02000398,Cathays South & Bute Park,W06000015,-3.196,51.476,-3.17,51.496
W02000399,Plasnewydd,W06000015,-3.174,51.483,-3.155,51.495
W02000400,Pontcanna,W06000015,-3.214,51.481,-3.188,51.497
W02000401,Victoria Park,W06000015,-3.232,51.481,-3.206,51.489
W02000402,Adamsdown,W06000015,-3.171,51.477,-3.142,51.494
W02000403,Tremorfa & Pengam,W06000015,-3.149,51.472,-3.122,51.498
W02000404,Splott,W06000015,-3.162,51.468,-3.141,51.494
W02000405,Ely East,W06000015,-3.263,51.475,-3.239,51.488
W02000406,Canton,W06000015,-3.227,51.466,-3.197,51.487
W02000407,Caerau East,W06000015,-3.247,51.471,-3.218,51.486
W02000408,South Riverside,W06000015,-3.202,51.476,-3.182,51.484
W02000409,Ely West,W06000015,-3.281,51.465,-3.247,51.478
W02000410,Grangetown North,W06000015,-3.194,51.467,-3.176,51.477
W02000411,Caerau West,W06000015,-3.27,51.464,-3.24,51.476
W02000412,Grangetown South,W06000015,-3.207,51.458,-3.173,51.477
W02000414,Sennybridge & Talybont-on-Usk,W06000023,-3.753,51.791,-3.248,52.096
W02000415,"Gurnos, Trefechan & Pontsticill",W06000024,-3.446,51.755,-3.356,51.835
W02000416,Ystradgynlais & Tawe Uchaf,W06000023,-3.809,51.753,-3.469,51.864
W02000417,Ystalyfera & Gwaun-Cae-Gurwen,W06000012,-3.9,51.733,-3.777,51.81
W02000418,"Whitland, Laugharne & Llansteffan",W06000010,-4.723,51.732,-4.32,51.941
W02000419,Rhyl East,W06000004,-3.483,53.305,-3.45,53.326
W02000421,"Rheidol, Ystwyth & Caron",W06000008,-4.12,52.105,-3.658,52.508
W02000422,Cardiff Bay,W06000015,-3.202,51.375,-3.117,51.475
W02000423,Butetown,W06000015,-3.186,51.456,-3.16,51.48
W02000424,"Marford, Gresford & Llay North",W06000006,-3.029,53.067,-2.939,53.113
W02000425,Holt & Rossett,W06000006,-3.01,53.018,-2.859,53.134
W02000426,Maes-y-dre & Borras,W06000006,-2.992,53.047,-2.958,53.071
W02000427,"Aberdulais, Resolven & Afan Valley",W06000012,-3.793,51.627,-3.562,51.727
W02000428,Dunvant & Killay,W06000011,-4.057,51.591,-4.001,51.636
S02001236,Culter,S12000033,-2.361,57.076,-2.251,57.136
S02001237,"Cults, Bieldside and Milltimber West",S12000033,-2.281,57.094,-2.179,57.146
S02001238,"Cults, Bieldside and Milltimber East",S12000033,-2.219,57.104,-2.144,57.127
S02001239,Garthdee,S12000033,-2.152,57.117,-2.118,57.128
S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S12000033,-2.137,57.126,-2.113,57.14
S02001241,"Braeside, Mannofield, Broomhill and Seafield South",S12000033,-2.156,57.122,-2.127,57.133
S02001242,"Braeside, Mannofield, Broomhill and Seafield North",S12000033,-2.167,57.127,-2.133,57.142
S02001243,Hazlehead,S12000033,-2.221,57.121,-2.143,57.149
S02001244,Summerhill,S12000033,-2.182,57.144,-2.148,57.152
S02001245,Midstocket,S12000033,-2.15,57.145,-2.118,57.158
S02001246,Rosemount,S12000033,-2.127,57.146,-2.107,57.154
S02001247,West End North,S12000033,-2.149,57.139,-2.111,57.148
S02001248,West End South,S12000033,-2.142,57.133,-2.113,57.142
S02001249,City Centre West,S12000033,-2.121,57.14,-2.094,57.15
S02001250,City Centre East,S12000033,-2.105,57.136,-2.075,57.149
S02001251,Ferryhill North,S12000033,-2.117,57.133,-2.096,57.141
S02001252,Ferryhill South,S12000033,-2.125,57.124,-2.097,57.138
S02001253,"Kincorth, Leggart and Nigg North",S12000033,-2.126,57.112,-2.096,57.128
S02001254,"Kincorth, Leggart and Nigg South",S12000033,-2.125,57.086,-2.077,57.121
S02001255,Cove South,S12000033,-2.105,57.093,-2.078,57.104
S02001256,Cove North,S12000033,-2.109,57.096,-2.048,57.137
S02001257,Torry West,S12000033,-2.096,57.128,-2.077,57.14
S02001258,Torry East,S12000033,-2.084,57.13,-2.046,57.145
S02001259,Hanover South,S12000033,-2.094,57.142,-2.061,57.155
S02001260,Hanover North,S12000033,-2.101,57.15,-2.084,57.159
S02001261,George Street,S12000033,-2.114,57.148,-2.094,57.161
S02001262,Ashgrove,S12000033,-2.127,57.15,-2.109,57.166
S02001263,"Froghall, Powis and Sunnybank",S12000033,-2.116,57.156,-2.095,57.167
S02001264,Seaton,S12000033,-2.107,57.154,-2.078,57.169
S02001265,Old Aberdeen,S12000033,-2.107,57.166,-2.076,57.178
S02001266,Tillydrone,S12000033,-2.133,57.164,-2.103,57.177
S02001267,Woodside,S12000033,-2.152,57.166,-2.114,57.178
S02001268,Hilton,S12000033,-2.144,57.161,-2.116,57.172
S02001269,Stockethill,S12000033,-2.15,57.152,-2.125,57.165
S02001270,Mastrick,S12000033,-2.17,57.151,-2.149,57.161
S02001271,Sheddocksley,S12000033,-2.186,57.151,-2.162,57.162
S02001272,Cummings Park,S12000033,-2.162,57.157,-2.139,57.168
S02001273,Northfield,S12000033,-2.176,57.161,-2.147,57.17
S02001274,Heathryfold and Middlefield,S12000033,-2.172,57.165,-2.139,57.174
S02001275,Kingswells,S12000033,-2.295,57.143,-2.16,57.202
S02001276,Bucksburn South,S12000033,-2.194,57.17,-2.149,57.186
S02001277,Bucksburn North,S12000033,-2.227,57.174,-2.168,57.215
S02001278,Dyce,S12000033,-2.283,57.186,-2.17,57.235
S02001279,Danestone,S12000033,-2.152,57.174,-2.115,57.185
S02001280,Oldmachar West,S12000033,-2.181,57.176,-2.119,57.218
S02001281,Oldmachar East,S12000033,-2.13,57.184,-2.105,57.199
S02001282,Balgownie and Donmouth West,S12000033,-2.133,57.172,-2.091,57.189
S02001283,Balgownie and Donmouth East,S12000033,-2.113,57.176,-2.078,57.193
S02001284,Denmore,S12000033,-2.131,57.177,-2.061,57.227
S02001285,East Cairngorms,S12000034,-3.802,56.873,-2.911,57.284
S02001286,Aboyne and South Deeside,S12000034,-3.026,56.888,-2.457,57.133
S02001287,Mearns and Laurencekirk,S12000034,-2.672,56.782,-2.355,56.927
S02001288,Mearns South and Benholm,S12000034,-2.672,56.747,-2.292,56.861
S02001289,Mearns North and Inverbervie,S12000034,-2.557,56.824,-2.213,56.989
S02001290,"Fetteresso, Netherley and Catter",S12000034,-2.441,56.883,-2.128,57.076
S02001291,Stonehaven South,S12000034,-2.245,56.954,-2.197,56.97
S02001292,Stonehaven North,S12000034,-2.24,56.962,-2.199,56.976
S02001293,Newtonhill,S12000034,-2.162,57.028,-2.142,57.041
S02001294,Portlethen,S12000034,-2.151,57.051,-2.129,57.066
S02001295,Banchory-Devenick and Findon,S12000034,-2.19,57.04,-2.085,57.118
S02001296,"Dunecht, Durris and Drumoak",S12000034,-2.633,56.973,-2.171,57.2
S02001297,Banchory East,S12000034,-2.496,57.049,-2.462,57.065
S02001298,Banchory West,S12000034,-2.523,57.048,-2.487,57.06
S02001299,Crathes and Torphins,S12000034,-2.719,57.048,-2.366,57.178
S02001300,Cromar and Kildrummy,S12000034,-3.07,57.06,-2.659,57.333
S02001301,Howe of Alford,S12000034,-2.819,57.165,-2.423,57.344
S02001302,Kemnay,S12000034,-2.457,57.229,-2.431,57.245
S02001303,Inverurie North,S12000034,-2.406,57.28,-2.377,57.297
S02001304,Inverurie South,S12000034,-2.392,57.264,-2.362,57.291
S02001305,Durno-Chapel of Garioch,S12000034,-2.538,57.21,-2.307,57.394
S02001306,Kintore,S12000034,-2.435,57.192,-2.257,57.308
S02001307,Blackburn,S12000034,-2.357,57.174,-2.278,57.223
S02001308,Westhill North and South,S12000034,-2.393,57.123,-2.254,57.185
S02001309,Westhill Central,S12000034,-2.3,57.149,-2.267,57.159
S02001310,Garlogie and Elrick,S12000034,-2.32,57.144,-2.271,57.157
